ws1,ws2,pmax1,pmax2,fout_name
-1.38e-06,0.0006969,1.0000679605498053,1.0000108733776094,262
-1.38e-06,0.0006969,1.0000679605498053,1.0000156704935528,263
-1.38e-06,0.0006969,1.0000679605498053,1.000020467632508,264
-1.38e-06,0.0006969,1.000097944613584,1.0000012792147588,265
-1.38e-06,0.0006969,1.000097944613584,1.000006076284678,266
-1.38e-06,0.0006969,1.000097944613584,1.0000108733776094,267
-1.38e-06,0.0006969,1.000097944613584,1.0000156704935528,268
-1.38e-06,0.0006969,1.000097944613584,1.000020467632508,269
-1.38e-06,0.0006969,1.0001279295763457,1.0000012792147588,270
-1.38e-06,0.0006969,1.0001279295763457,1.000006076284678,271
-1.38e-06,0.0006969,1.0001279295763457,1.0000108733776094,272
-1.38e-06,0.0006969,1.0001279295763457,1.0000156704935528,273
-1.38e-06,0.0006969,1.0001279295763457,1.000020467632508,274
-3.5535e-05,0.0006969,1.0000079951190892,1.0000012792147588,275
-3.5535e-05,0.0006969,1.0000079951190892,1.000006076284678,276
-3.5535e-05,0.0006969,1.0000079951190892,1.0000108733776094,277
-3.5535e-05,0.0006969,1.0000079951190892,1.0000156704935528,278
-3.5535e-05,0.0006969,1.0000079951190892,1.000020467632508,279
-3.5535e-05,0.0006969,1.0000379773849828,1.0000012792147588,280
-3.5535e-05,0.0006969,1.0000379773849828,1.000006076284678,281
-3.5535e-05,0.0006969,1.0000379773849828,1.0000108733776094,282
-3.5535e-05,0.0006969,1.0000379773849828,1.0000156704935528,283
-3.5535e-05,0.0006969,1.0000379773849828,1.000020467632508,284
-3.5535e-05,0.0006969,1.0000679605498053,1.0000012792147588,285
-3.5535e-05,0.0006969,1.0000679605498053,1.000006076284678,286
-3.5535e-05,0.0006969,1.0000679605498053,1.0000108733776094,287
-3.5535e-05,0.0006969,1.0000679605498053,1.0000156704935528,288
-3.5535e-05,0.0006969,1.0000679605498053,1.000020467632508,289
-3.5535e-05,0.0006969,1.000097944613584,1.0000012792147588,290
-3.5535e-05,0.0006969,1.000097944613584,1.000006076284678,291
-3.5535e-05,0.0006969,1.000097944613584,1.0000108733776094,292
-3.5535e-05,0.0006969,1.000097944613584,1.0000156704935528,293
-3.5535e-05,0.0006969,1.000097944613584,1.000020467632508,294
-3.5535e-05,0.0006969,1.0001279295763457,1.0000012792147588,295
-3.5535e-05,0.0006969,1.0001279295763457,1.000006076284678,296
-3.5535e-05,0.0006969,1.0001279295763457,1.0000108733776094,297
-3.5535e-05,0.0006969,1.0001279295763457,1.0000156704935528,298
-3.5535e-05,0.0006969,1.0001279295763457,1.000020467632508,299
-6.969e-05,0.0006969,1.0000079951190892,1.0000012792147588,300
-6.969e-05,0.0006969,1.0000079951190892,1.000006076284678,301
-6.969e-05,0.0006969,1.0000079951190892,1.0000108733776094,302
-6.969e-05,0.0006969,1.0000079951190892,1.0000156704935528,303
-6.969e-05,0.0006969,1.0000079951190892,1.000020467632508,304
-6.969e-05,0.0006969,1.0000379773849828,1.0000012792147588,305
-6.969e-05,0.0006969,1.0000379773849828,1.000006076284678,306
-6.969e-05,0.0006969,1.0000379773849828,1.0000108733776094,307
-6.969e-05,0.0006969,1.0000379773849828,1.0000156704935528,308
-6.969e-05,0.0006969,1.0000379773849828,1.000020467632508,309
-6.969e-05,0.0006969,1.0000679605498053,1.0000012792147588,310
-6.969e-05,0.0006969,1.0000679605498053,1.000006076284678,311
-6.969e-05,0.0006969,1.0000679605498053,1.0000108733776094,312
-6.969e-05,0.0006969,1.0000679605498053,1.0000156704935528,313
-6.969e-05,0.0006969,1.0000679605498053,1.000020467632508,314
-6.969e-05,0.0006969,1.000097944613584,1.0000012792147588,315
-6.969e-05,0.0006969,1.000097944613584,1.000006076284678,316
-6.969e-05,0.0006969,1.000097944613584,1.0000108733776094,317
-6.969e-05,0.0006969,1.000097944613584,1.0000156704935528,318
-6.969e-05,0.0006969,1.000097944613584,1.000020467632508,319
-6.969e-05,0.0006969,1.0001279295763457,1.0000012792147588,320
-6.969e-05,0.0006969,1.0001279295763457,1.000006076284678,321
-6.969e-05,0.0006969,1.0001279295763457,1.0000108733776094,322
-6.969e-05,0.0006969,1.0001279295763457,1.0000156704935528,323
-6.969e-05,0.0006969,1.0001279295763457,1.000020467632508,324
-0.000103845,0.0006969,1.0000079951190892,1.0000012792147588,325
-0.000103845,0.0006969,1.0000079951190892,1.000006076284678,326
-0.000103845,0.0006969,1.0000079951190892,1.0000108733776094,327
-0.000103845,0.0006969,1.0000079951190892,1.0000156704935528,328
-0.000103845,0.0006969,1.0000079951190892,1.000020467632508,329
-0.000103845,0.0006969,1.0000379773849828,1.0000012792147588,330
-0.000103845,0.0006969,1.0000379773849828,1.000006076284678,331
-0.000103845,0.0006969,1.0000379773849828,1.0000108733776094,332
-0.000103845,0.0006969,1.0000379773849828,1.0000156704935528,333
-0.000103845,0.0006969,1.0000379773849828,1.000020467632508,334
-0.000103845,0.0006969,1.0000679605498053,1.0000012792147588,335
-0.000103845,0.0006969,1.0000679605498053,1.000006076284678,336
-0.000103845,0.0006969,1.0000679605498053,1.0000108733776094,337
-0.000103845,0.0006969,1.0000679605498053,1.0000156704935528,338
-0.000103845,0.0006969,1.0000679605498053,1.000020467632508,339
-0.000103845,0.0006969,1.000097944613584,1.0000012792147588,340
-0.000103845,0.0006969,1.000097944613584,1.000006076284678,341
-0.000103845,0.0006969,1.000097944613584,1.0000108733776094,342
-0.000103845,0.0006969,1.000097944613584,1.0000156704935528,343
-0.000103845,0.0006969,1.000097944613584,1.000020467632508,344
-0.000103845,0.0006969,1.0001279295763457,1.0000012792147588,345
-0.000103845,0.0006969,1.0001279295763457,1.000006076284678,346
-0.000103845,0.0006969,1.0001279295763457,1.0000108733776094,347
-0.000103845,0.0006969,1.0001279295763457,1.0000156704935528,348
-0.000103845,0.0006969,1.0001279295763457,1.000020467632508,349
-0.000138,0.0006969,1.0000079951190892,1.0000012792147588,350
-0.000138,0.0006969,1.0000079951190892,1.000006076284678,351
-0.000138,0.0006969,1.0000079951190892,1.0000108733776094,352
-0.000138,0.0006969,1.0000079951190892,1.0000156704935528,353
-0.000138,0.0006969,1.0000079951190892,1.000020467632508,354
-0.000138,0.0006969,1.0000379773849828,1.0000012792147588,355
-0.000138,0.0006969,1.0000379773849828,1.000006076284678,356
-0.000138,0.0006969,1.0000379773849828,1.0000108733776094,357
-0.000138,0.0006969,1.0000379773849828,1.0000156704935528,358
-0.000138,0.0006969,1.0000379773849828,1.000020467632508,359
-0.000138,0.0006969,1.0000679605498053,1.0000012792147588,360
-0.000138,0.0006969,1.0000679605498053,1.000006076284678,361
-0.000138,0.0006969,1.0000679605498053,1.0000108733776094,362
-0.000138,0.0006969,1.0000679605498053,1.0000156704935528,363
-0.000138,0.0006969,1.0000679605498053,1.000020467632508,364
-0.000138,0.0006969,1.000097944613584,1.0000012792147588,365
-0.000138,0.0006969,1.000097944613584,1.000006076284678,366
-0.000138,0.0006969,1.000097944613584,1.0000108733776094,367
-0.000138,0.0006969,1.000097944613584,1.0000156704935528,368
-0.000138,0.0006969,1.000097944613584,1.000020467632508,369
-0.000138,0.0006969,1.0001279295763457,1.0000012792147588,370
-0.000138,0.0006969,1.0001279295763457,1.000006076284678,371
-0.000138,0.0006969,1.0001279295763457,1.0000108733776094,372
-0.000138,0.0006969,1.0001279295763457,1.0000156704935528,373
-0.000138,0.0006969,1.0001279295763457,1.000020467632508,374
-1.38e-06,0.00103845,1.0000079951190892,1.0000012792147588,375
-1.38e-06,0.00103845,1.0000079951190892,1.000006076284678,376
-1.38e-06,0.00103845,1.0000079951190892,1.0000108733776094,377
-1.38e-06,0.00103845,1.0000079951190892,1.0000156704935528,378
-1.38e-06,0.00103845,1.0000079951190892,1.000020467632508,379
-1.38e-06,0.00103845,1.0000379773849828,1.0000012792147588,380
-1.38e-06,0.00103845,1.0000379773849828,1.000006076284678,381
-1.38e-06,0.00103845,1.0000379773849828,1.0000108733776094,382
-1.38e-06,0.00103845,1.0000379773849828,1.0000156704935528,383
-1.38e-06,0.00103845,1.0000379773849828,1.000020467632508,384
-1.38e-06,0.00103845,1.0000679605498053,1.0000012792147588,385
-1.38e-06,0.00103845,1.0000679605498053,1.000006076284678,386
-1.38e-06,0.00103845,1.0000679605498053,1.0000108733776094,387
-1.38e-06,0.00103845,1.0000679605498053,1.0000156704935528,388
-1.38e-06,0.00103845,1.0000679605498053,1.000020467632508,389
-1.38e-06,0.00103845,1.000097944613584,1.0000012792147588,390
-1.38e-06,0.00103845,1.000097944613584,1.000006076284678,391
-1.38e-06,0.00103845,1.000097944613584,1.0000108733776094,392
-1.38e-06,0.00103845,1.000097944613584,1.0000156704935528,393
-1.38e-06,0.00103845,1.000097944613584,1.000020467632508,394
-1.38e-06,0.00103845,1.0001279295763457,1.0000012792147588,395
-1.38e-06,0.00103845,1.0001279295763457,1.000006076284678,396
-1.38e-06,0.00103845,1.0001279295763457,1.0000108733776094,397
-1.38e-06,0.00103845,1.0001279295763457,1.0000156704935528,398
-1.38e-06,0.00103845,1.0001279295763457,1.000020467632508,399
-3.5535e-05,0.00103845,1.0000079951190892,1.0000012792147588,400
-3.5535e-05,0.00103845,1.0000079951190892,1.000006076284678,401
-3.5535e-05,0.00103845,1.0000079951190892,1.0000108733776094,402
-3.5535e-05,0.00103845,1.0000079951190892,1.0000156704935528,403
-3.5535e-05,0.00103845,1.0000079951190892,1.000020467632508,404
-3.5535e-05,0.00103845,1.0000379773849828,1.0000012792147588,405
-3.5535e-05,0.00103845,1.0000379773849828,1.000006076284678,406
-3.5535e-05,0.00103845,1.0000379773849828,1.0000108733776094,407
-3.5535e-05,0.00103845,1.0000379773849828,1.0000156704935528,408
-3.5535e-05,0.00103845,1.0000379773849828,1.000020467632508,409
-3.5535e-05,0.00103845,1.0000679605498053,1.0000012792147588,410
-3.5535e-05,0.00103845,1.0000679605498053,1.000006076284678,411
-3.5535e-05,0.00103845,1.0000679605498053,1.0000108733776094,412
-3.5535e-05,0.00103845,1.0000679605498053,1.0000156704935528,413
-3.5535e-05,0.00103845,1.0000679605498053,1.000020467632508,414
-3.5535e-05,0.00103845,1.000097944613584,1.0000012792147588,415
-3.5535e-05,0.00103845,1.000097944613584,1.000006076284678,416
